reviewerID,productID,score
R5471,P360,5
R5471,P1144,5
R5471,P4856,5
R5471,P731,5
R5472,P1304,5
R5472,P4935,4
R5472,P5721,5
R5472,P5619,5
R5472,P847,5
R5473,P661,5
R5473,P3496,5
R5473,P6088,5
R5473,P5167,5
R5473,P1959,5
R5473,P2289,5
R5473,P3127,5
R5473,P5649,5
R5474,P540,4
R5474,P3421,1
R5474,P4732,4
R5474,P6097,4
R5474,P6090,4
R5474,P5347,1
R5474,P4948,4
R5475,P1643,4
R5475,P4482,5
R5475,P2214,4
R5475,P6083,4
R5475,P4938,5
R5476,P581,4
R5476,P5949,4
R5476,P2325,2
R5476,P3513,2
R5476,P676,4
R5477,P5961,5
R5477,P5762,5
R5477,P3011,5
R5477,P2773,4
R5477,P3854,5
R5478,P4178,4
R5478,P4164,5
R5478,P1856,5
R5478,P658,4
R5478,P280,5
R5478,P832,5
R5478,P1690,5
R5478,P6033,2
R5478,P2355,2
R5478,P2715,5
R5478,P1642,4
R5479,P2852,5
R5479,P2729,5
R5479,P1129,5
R5479,P109,5
R5479,P4597,5
R5480,P1783,5
R5480,P632,5
R5480,P1689,5
R5480,P524,5
R5480,P6274,5
R5481,P5552,1
R5481,P4423,4
R5481,P3028,4
R5481,P161,1
R5481,P5927,1
R5481,P2768,3
R5482,P5657,5
R5482,P4028,5
R5482,P686,4
R5482,P4016,5
R5482,P3701,4
R5483,P4686,5
R5483,P2815,5
R5483,P3976,5
R5483,P5511,5
R5483,P1184,5
R5483,P3383,3
R5483,P2636,5
R5483,P3359,5
R5483,P6225,3
R5483,P1397,5
R5483,P3583,5
R5483,P533,5
R5483,P3009,5
R5483,P1299,5
R5483,P3078,5
R5484,P4921,5
R5484,P1590,1
R5484,P4405,5
R5484,P4406,2
R5484,P4133,3
R5484,P6257,5
R5484,P3176,5
R5484,P3459,5
R5484,P234,5
R5484,P822,5
R5484,P3718,1
R5484,P1690,5
R5484,P2464,5
R5484,P3930,5
R5484,P5835,3
R5484,P4640,5
R5485,P5248,4
R5485,P5633,5
R5485,P289,5
R5485,P1276,5
R5485,P6329,5
R5485,P2326,5
R5485,P2371,5
R5485,P3255,4
R5486,P568,5
R5486,P4844,5
R5486,P4879,5
R5486,P6109,5
R5486,P6088,5
R5486,P1325,4
R5486,P3064,4
R5486,P5308,5
R5486,P6272,4
R5487,P3617,5
R5487,P5630,2
R5487,P406,5
R5487,P4094,4
R5487,P4597,4
R5488,P5042,1
R5488,P2283,3
R5488,P1592,4
R5488,P178,1
R5488,P4691,1
R5488,P2904,1
R5488,P3952,1
R5488,P2759,5
R5489,P2547,5
R5489,P622,4
R5489,P5561,3
R5489,P3659,4
R5489,P4418,5
R5489,P976,3
R5489,P1874,4
R5489,P3214,5
R5489,P543,4
R5489,P4453,3
R5489,P3607,4
R5489,P2146,3
R5489,P1757,5
R5490,P5145,4
R5490,P1334,4
R5490,P2714,4
R5490,P2375,5
R5490,P6297,4
R5490,P5402,5
R5490,P5485,4
R5490,P2178,5
R5491,P311,5
R5491,P5807,4
R5491,P3588,5
R5491,P3774,5
R5491,P5510,4
R5491,P5187,5
R5491,P6389,5
R5491,P1995,4
R5491,P2698,5
R5491,P1309,5
R5491,P3699,4
R5491,P4825,5
R5491,P1131,5
R5492,P519,5
R5492,P3481,5
R5492,P182,4
R5492,P3358,5
R5492,P5399,5
R5493,P6031,5
R5493,P2957,5
R5493,P3349,1
R5493,P1566,5
R5493,P4830,5
R5493,P4872,4
R5494,P780,5
R5494,P5732,2
R5494,P4160,4
R5494,P1785,4
R5494,P6262,4
R5495,P3214,4
R5495,P818,4
R5495,P4041,2
R5495,P4077,1
R5495,P2447,2
R5495,P4739,3
R5495,P3652,3
R5495,P3554,4
R5495,P4464,4
R5496,P3516,3
R5496,P4405,4
R5496,P578,2
R5496,P4580,4
R5496,P3728,4
R5496,P2090,4
R5496,P2045,4
R5497,P2854,1
R5497,P5708,1
R5497,P5925,3
R5497,P3583,5
R5497,P300,1
R5497,P4339,5
R5497,P2735,5
R5498,P1724,5
R5498,P2262,5
R5498,P1387,5
R5498,P19,5
R5498,P4378,5
R5498,P1299,5
R5498,P2756,5
R5498,P6257,5
R5498,P1476,5
R5499,P6309,4
R5499,P1070,4
R5499,P3579,4
R5499,P2415,5
R5499,P3412,5
R5499,P2401,5
R5500,P3898,5
R5500,P3513,5
R5500,P3392,5
R5500,P4691,5
R5500,P1139,5
R5501,P4266,4
R5501,P786,2
R5501,P4795,4
R5501,P4145,5
R5501,P127,2
R5501,P3888,5
R5502,P56,5
R5502,P2562,5
R5502,P159,5
R5502,P2584,5
R5502,P3257,5
R5502,P1659,1
R5502,P3160,5
R5502,P68,5
R5503,P4678,5
R5503,P4649,5
R5503,P4854,5
R5503,P6255,5
R5503,P3895,5
R5503,P1141,5
R5504,P5626,5
R5504,P2904,2
R5504,P745,5
R5504,P5697,5
R5504,P2431,4
R5504,P618,4
R5504,P5923,1
R5505,P1554,3
R5505,P4620,5
R5505,P424,5
R5505,P358,3
R5505,P1304,4
R5505,P3380,5
R5505,P5121,4
R5505,P2736,4
R5505,P1924,4
R5505,P3342,3
R5505,P1680,2
R5505,P5308,4
R5505,P1800,3
R5505,P3406,5
R5505,P2054,4
R5505,P390,3
R5505,P1157,4
R5505,P4407,3
R5505,P6130,5
R5505,P375,5
R5505,P3132,3
R5505,P2757,3
R5505,P1534,3
R5505,P310,2
R5505,P3579,4
R5505,P5409,2
R5505,P3469,5
R5505,P293,4
R5505,P3404,2
R5506,P2189,5
R5506,P3885,4
R5506,P4866,5
R5506,P4829,5
R5506,P5125,4
R5506,P502,5
R5506,P2210,5
R5507,P5042,2
R5507,P986,4
R5507,P2781,2
R5507,P6339,4
R5507,P2264,4
R5507,P5156,2
R5507,P4587,4
R5507,P6037,3
R5507,P18,2
R5507,P1774,2
R5507,P969,2
R5508,P5410,5
R5508,P3742,5
R5508,P4856,5
R5508,P4756,5
R5508,P3065,5
R5508,P295,5
R5509,P3120,5
R5509,P3588,5
R5509,P913,5
R5509,P4244,4
R5509,P1959,5
R5509,P2286,5
R5510,P282,5
R5510,P226,5
R5510,P289,5
R5510,P4189,5
R5510,P509,4
R5510,P1553,4
R5510,P2640,4
R5511,P5968,4
R5511,P3437,4
R5511,P6412,5
R5511,P2286,4
R5511,P1719,5
R5511,P1793,5
R5511,P3049,3
R5511,P5875,3
R5511,P5075,5
R5511,P5104,5
R5511,P1297,5
R5511,P3823,4
R5511,P2972,5
R5511,P4165,4
R5511,P2850,5
R5511,P303,5
R5511,P2330,5
R5511,P1814,5
R5511,P2824,5
R5511,P4457,5
R5511,P576,5
R5511,P4870,5
R5511,P6045,3
R5511,P3774,4
R5511,P5620,5
R5511,P4713,5
R5511,P2799,5
R5511,P281,5
R5511,P3507,4
R5511,P1936,4
R5511,P2976,4
R5511,P6120,3
R5511,P2886,4
R5511,P5727,4
R5512,P6092,3
R5512,P1324,3
R5512,P5362,3
R5512,P3478,3
R5512,P2067,3
R5513,P2654,4
R5513,P520,3
R5513,P6371,2
R5513,P2112,4
R5513,P5086,5
R5514,P939,5
R5514,P2213,5
R5514,P5975,4
R5514,P5234,4
R5514,P1815,5
R5514,P4144,1
R5514,P3822,1
R5514,P2706,4
R5514,P3027,5
R5514,P2289,5
R5514,P4870,2
R5514,P2950,3
R5514,P1299,5
R5514,P4592,5
R5514,P3548,5
R5514,P4314,5
R5514,P1170,3
R5514,P5285,5
R5515,P4116,3
R5515,P6147,5
R5515,P4597,2
R5515,P4721,5
R5515,P2120,5
R5515,P1736,2
R5515,P191,2
R5515,P4519,5
R5515,P2066,2
R5515,P6350,4
R5515,P3287,1
R5515,P1125,4
R5515,P1819,2
R5515,P5962,5
R5515,P1319,1
R5515,P1655,5
R5515,P4406,2
R5516,P4128,5
R5516,P6361,5
R5516,P6316,4
R5516,P4691,5
R5516,P2292,5
R5516,P4964,5
R5516,P1732,4
R5516,P521,5
R5516,P1359,5
R5516,P1773,5
R5516,P1836,4
R5516,P4878,4
R5516,P2470,4
R5516,P1973,5
R5516,P3715,5
R5517,P3070,5
R5517,P2423,1
R5517,P2214,1
R5517,P5626,4
R5517,P4418,1
R5517,P5049,1
R5518,P4849,4
R5518,P4500,4
R5518,P677,4
R5518,P2094,5
R5518,P773,5
R5519,P728,2
R5519,P5902,3
R5519,P2266,3
R5519,P3937,4
R5519,P3575,4
R5519,P31,5
R5519,P4064,5
R5519,P4058,4
R5519,P2952,5
R5519,P677,3
R5519,P4700,3
R5519,P4816,4
R5519,P5413,1
R5519,P4539,5
R5519,P598,5
R5519,P4994,4
R5519,P4082,4
R5519,P3244,4
R5520,P1210,4
R5520,P2942,4
R5520,P405,5
R5520,P453,4
R5520,P4527,5
R5521,P1987,4
R5521,P853,4
R5521,P464,5
R5521,P5475,5
R5521,P4492,4
R5521,P2553,4
R5521,P2251,4
R5521,P2381,5
R5521,P1518,4
R5521,P470,4
R5521,P2259,3
R5522,P191,5
R5522,P2090,5
R5522,P4492,5
R5522,P4359,5
R5522,P3716,5
R5522,P5836,5
R5522,P2865,5
R5522,P1122,5
R5522,P5769,5
R5522,P4991,5
R5523,P6148,4
R5523,P5398,4
R5523,P2904,4
R5523,P2890,4
R5523,P1490,4
R5523,P3201,4
R5523,P3362,4
R5523,P4206,4
R5523,P2125,4
R5524,P3979,5
R5524,P3977,5
R5524,P6156,5
R5524,P1773,5
R5524,P3063,5
R5525,P4886,4
R5525,P5645,5
R5525,P5735,5
R5525,P3455,5
R5525,P1653,4
R5525,P2027,5
R5525,P3024,5
R5525,P5542,5
R5525,P1091,5
R5525,P1350,5
R5526,P4525,5
R5526,P4913,5
R5526,P3263,5
R5526,P4097,5
R5526,P903,5
R5526,P3234,5
R5526,P3433,5
R5526,P4842,5
R5527,P6042,4
R5527,P981,5
R5527,P5197,4
R5527,P2268,4
R5527,P2314,5
R5527,P2466,4
R5528,P2038,5
R5528,P5108,5
R5528,P3489,5
R5528,P4768,5
R5528,P4352,5
R5528,P5482,5
R5529,P5704,4
R5529,P4531,2
R5529,P6035,3
R5529,P3943,3
R5529,P3626,2
R5529,P677,5
R5529,P5051,3
R5529,P2841,4
R5529,P127,5
R5529,P5731,3
R5529,P3207,1
R5529,P4524,1
R5529,P3993,5
R5529,P2071,3
R5530,P4189,5
R5530,P2305,5
R5530,P4684,5
R5530,P2958,5
R5530,P3588,5
R5530,P836,5
R5531,P832,5
R5531,P3218,2
R5531,P4727,5
R5531,P929,2
R5531,P2065,2
R5531,P3968,4
R5531,P70,2
R5531,P5206,4
R5531,P3051,5
R5531,P5353,4
R5531,P5072,5
R5532,P5377,4
R5532,P5586,4
R5532,P3728,3
R5532,P4871,4
R5532,P4833,5
R5533,P4929,3
R5533,P2117,5
R5533,P1769,4
R5533,P5839,5
R5533,P4498,4
R5533,P4339,5
R5534,P128,5
R5534,P4949,5
R5534,P5748,5
R5534,P1649,5
R5534,P6227,5
R5535,P1283,5
R5535,P261,4
R5535,P3411,5
R5535,P4869,5
R5535,P765,4
R5535,P3435,5
R5535,P6160,4
R5535,P6092,2
R5535,P3941,3
R5535,P2381,3
R5535,P5760,4
R5535,P130,5
R5535,P357,3
R5535,P3313,4
R5535,P792,5
R5535,P2988,5
R5535,P4705,3
R5536,P1183,5
R5536,P339,5
R5536,P4137,5
R5536,P2210,4
R5536,P577,5
R5536,P4413,3
R5536,P3192,5
R5536,P3677,4
R5536,P4558,5
R5536,P3295,5
R5536,P5383,5
R5537,P5378,5
R5537,P4987,5
R5537,P1719,5
R5537,P1099,5
R5537,P571,5
R5538,P2642,1
R5538,P1940,5
R5538,P1945,5
R5538,P5156,5
R5538,P1918,5
R5538,P815,5
R5538,P5727,5
R5538,P3529,3
R5539,P1799,5
R5539,P4664,5
R5539,P4436,5
R5539,P5721,5
R5539,P3096,5
R5539,P4407,5
R5539,P1723,5
R5540,P5442,4
R5540,P4721,1
R5540,P2698,1
R5540,P1218,1
R5540,P579,4
R5540,P5761,5
R5540,P3120,5
R5541,P3540,5
R5541,P3469,5
R5541,P6092,4
R5541,P2767,4
R5541,P3352,4
R5541,P4137,4
R5541,P396,4
R5541,P3342,4
R5541,P3600,4
R5541,P2685,4
R5541,P1088,3
R5541,P3097,4
R5541,P4803,4
R5541,P4403,5
R5542,P5858,5
R5542,P4359,3
R5542,P4574,5
R5542,P4640,5
R5542,P5329,5
R5542,P3322,5
R5542,P4127,5
R5542,P914,5
R5542,P5714,5
R5542,P911,5
R5542,P1921,5
R5542,P2561,5
R5542,P4425,5
R5542,P4208,5
R5542,P4700,5
R5542,P3704,5
R5542,P3529,5
R5543,P191,5
R5543,P3541,5
R5543,P70,5
R5543,P2798,5
R5543,P3245,5
R5543,P887,5
R5543,P4407,5
R5543,P4182,5
R5543,P786,5
R5543,P286,5
R5544,P4289,5
R5544,P4505,5
R5544,P2260,5
R5544,P1919,4
R5544,P4414,5
R5544,P5668,5
R5544,P3957,3
R5544,P3117,5
R5544,P1521,5
R5544,P6135,3
R5544,P3641,5
R5544,P5553,5
R5544,P4544,4
R5544,P3824,5
R5544,P387,5
R5544,P833,5
R5545,P3050,5
R5545,P2681,5
R5545,P5034,5
R5545,P3607,5
R5545,P1608,5
R5546,P4708,5
R5546,P3255,5
R5546,P5889,5
R5546,P519,2
R5546,P5993,5
R5546,P5572,5
R5546,P5862,5
R5547,P4259,5
R5547,P1611,5
R5547,P1210,5
R5547,P882,5
R5547,P4706,5
R5547,P3751,5
R5547,P6156,5
R5547,P2226,5
R5547,P3847,5
R5547,P2214,5
R5547,P5630,5
R5547,P4125,5
R5547,P2570,5
R5547,P5328,5
R5547,P4962,5
R5547,P6092,5
R5547,P4175,5
R5547,P1447,5
R5547,P1221,5
R5547,P226,5
R5547,P281,5
R5547,P3883,5
R5548,P5902,5
R5548,P6181,2
R5548,P2716,4
R5548,P2708,4
R5548,P5189,2
R5548,P6079,5
R5548,P983,2
R5548,P2552,4
R5548,P2660,4
R5548,P1573,5
R5548,P3426,5
R5549,P227,5
R5549,P5666,3
R5549,P2221,5
R5549,P4283,5
R5549,P4948,5
R5549,P6092,4
R5549,P5867,3
R5550,P5659,4
R5550,P1855,5
R5550,P2708,5
R5550,P4534,4
R5550,P4878,4
R5551,P2560,5
R5551,P4104,5
R5551,P2995,5
R5551,P305,5
R5551,P708,5
R5551,P5173,5
R5552,P1503,5
R5552,P6171,4
R5552,P2004,4
R5552,P4104,5
R5552,P4398,1
R5553,P5486,5
R5553,P433,5
R5553,P1767,5
R5553,P6356,4
R5553,P2685,5
R5553,P4687,5
R5554,P2535,5
R5554,P677,5
R5554,P5482,5
R5554,P5591,4
R5554,P147,5
R5554,P2289,5
R5554,P1164,5
R5554,P2817,4
R5555,P1428,4
R5555,P4950,4
R5555,P1849,4
R5555,P2524,4
R5555,P4194,4
R5555,P3804,4
R5555,P755,4
R5555,P4827,4
R5555,P5764,4
R5556,P5915,5
R5556,P3215,5
R5556,P1548,5
R5556,P6007,5
R5556,P3677,5
R5557,P4394,5
R5557,P3862,5
R5557,P400,5
R5557,P779,5
R5557,P4462,5
R5557,P4785,5
R5557,P3117,5
R5557,P3834,5
R5557,P4938,5
R5557,P1429,5
R5557,P40,4
R5558,P5990,2
R5558,P4904,2
R5558,P1972,5
R5558,P3358,5
R5558,P1377,2
R5558,P4358,4
R5558,P4464,5
R5559,P1807,5
R5559,P5258,5
R5559,P5654,4
R5559,P787,5
R5559,P2349,5
R5560,P2415,5
R5560,P2265,5
R5560,P1230,5
R5560,P335,5
R5560,P3607,5
R5560,P4810,5
R5560,P4149,1
R5560,P2634,5
R5561,P3628,5
R5561,P478,5
R5561,P3619,5
R5561,P6126,5
R5561,P5296,5
R5562,P524,5
R5562,P2560,5
R5562,P3881,5
R5562,P5926,5
R5562,P6278,5
R5562,P5838,5
R5562,P3768,5
R5563,P5486,5
R5563,P521,5
R5563,P3380,5
R5563,P1099,4
R5563,P4210,5
R5563,P4449,4
R5563,P2714,5
R5564,P52,1
R5564,P319,1
R5564,P2669,1
R5564,P6165,4
R5564,P4235,4
R5564,P3333,1
R5564,P4962,1
R5564,P2535,1
R5564,P1518,1
R5564,P5051,1
R5564,P507,1
R5564,P5021,5
R5564,P5758,1
R5565,P487,5
R5565,P3461,5
R5565,P4217,5
R5565,P4326,5
R5565,P3627,5
R5565,P5989,5
R5565,P3302,5
R5565,P2227,5
R5565,P2553,5
R5566,P4882,5
R5566,P1959,4
R5566,P2030,4
R5566,P4285,5
R5566,P2906,4
R5566,P3228,4
R5567,P4153,3
R5567,P1298,5
R5567,P5356,2
R5567,P2740,5
R5567,P99,5
R5568,P777,5
R5568,P5393,4
R5568,P2016,4
R5568,P6093,4
R5568,P6419,4
R5568,P1239,4
R5568,P1762,5
R5568,P1592,4
R5568,P2136,5
R5568,P1867,5
R5569,P6297,5
R5569,P5659,5
R5569,P1648,4
R5569,P608,5
R5569,P2983,5
R5570,P1744,4
R5570,P5442,4
R5570,P289,5
R5570,P462,5
R5570,P645,4
R5570,P5541,5
R5571,P5982,5
R5571,P248,5
R5571,P6031,5
R5571,P4469,5
R5571,P3985,5
R5572,P787,5
R5572,P4842,5
R5572,P183,5
R5572,P5272,5
R5572,P3237,5
R5572,P4517,5
R5572,P2245,5
R5573,P1030,5
R5573,P1398,5
R5573,P1522,4
R5573,P3419,5
R5573,P5783,5
R5573,P1181,5
R5573,P4562,5
R5573,P1742,5
R5573,P4416,5
R5574,P5219,4
R5574,P3304,4
R5574,P3231,5
R5574,P3176,4
R5574,P1959,2
R5574,P2256,5
R5574,P4758,5
R5574,P2279,5
R5574,P5879,4
R5575,P1000,5
R5575,P2643,3
R5575,P3972,5
R5575,P3861,3
R5575,P3829,5
R5575,P5441,5
R5576,P1543,5
R5576,P5631,5
R5576,P4788,5
R5576,P330,5
R5576,P4720,5
R5577,P983,4
R5577,P2951,4
R5577,P5486,2
R5577,P960,4
R5577,P5961,4
R5577,P1656,5
R5577,P6312,4
R5577,P1201,5
R5578,P2328,3
R5578,P3214,1
R5578,P2850,4
R5578,P6265,3
R5578,P2606,5
R5579,P5463,5
R5579,P390,5
R5579,P1999,5
R5579,P5104,5
R5579,P2229,5
R5580,P3686,4
R5580,P2364,5
R5580,P1708,4
R5580,P2685,4
R5580,P3063,5
R5581,P6348,5
R5581,P4712,2
R5581,P5731,3
R5581,P3062,5
R5581,P2371,5
R5581,P2402,5
R5581,P3509,3
R5581,P1298,5
R5581,P3481,5
R5581,P1539,5
R5581,P582,5
R5581,P2166,2
R5582,P2982,4
R5582,P6215,4
R5582,P4248,4
R5582,P5976,5
R5582,P1667,4
R5583,P2622,4
R5583,P1950,4
R5583,P3417,3
R5583,P5513,5
R5583,P1435,4
R5583,P4702,5
R5583,P3759,5
R5583,P6283,4
R5584,P1333,5
R5584,P3884,5
R5584,P3074,5
R5584,P5495,5
R5584,P3840,5
R5585,P4904,4
R5585,P270,5
R5585,P1634,4
R5585,P4391,5
R5585,P2711,5
R5585,P4439,3
R5585,P5679,4
R5585,P6113,4
R5585,P983,3
R5585,P489,4
R5585,P4912,3
R5585,P5035,5
R5585,P3117,4
R5585,P5458,5
R5585,P436,5
R5585,P6318,4
R5585,P1690,4
R5585,P1915,4
R5585,P932,3
R5585,P5635,4
R5585,P5636,3
R5585,P2133,4
R5585,P3477,4
R5585,P2496,4
R5585,P2048,3
R5585,P93,5
R5585,P408,3
R5585,P2720,5
R5585,P6087,4
R5585,P3699,5
R5585,P4153,5
R5585,P3342,4
R5585,P5626,4
R5585,P173,4
R5585,P2565,5
R5585,P1213,3
R5585,P5727,3
R5585,P2125,4
R5585,P533,5
R5585,P233,5
R5585,P4224,5
R5585,P2873,4
R5585,P2643,4
R5585,P2222,4
R5585,P5303,4
R5585,P4761,4
R5585,P2998,3
R5585,P531,4
R5585,P5664,4
R5585,P5393,3
R5585,P2217,3
R5585,P938,5
R5585,P380,5
R5585,P456,4
R5585,P2861,5
R5585,P709,4
R5585,P4071,5
R5585,P6352,3
R5585,P3748,5
R5585,P6300,3
R5585,P3215,4
R5585,P804,3
R5586,P281,5
R5586,P165,5
R5586,P6037,5
R5586,P5876,5
R5586,P1936,5
R5586,P424,4
R5586,P5626,5
R5587,P3493,4
R5587,P3063,5
R5587,P4782,5
R5587,P4934,5
R5587,P4097,5
R5587,P3404,1
R5587,P1736,5
R5587,P6136,5
R5587,P2105,5
R5587,P2397,5
R5587,P1548,5
R5587,P745,5
R5587,P4994,5
R5587,P4308,5
R5587,P804,5
R5587,P2621,5
R5587,P4413,5
R5587,P3353,5
R5587,P1801,5
R5587,P5498,5
R5587,P3013,5
R5587,P319,5
R5587,P1690,5
R5587,P3826,5
R5587,P2768,5
R5587,P1291,5
R5587,P3434,5
R5587,P1691,5
R5587,P1023,5
R5587,P5898,2
R5587,P5475,5
R5587,P102,5
R5587,P6210,4
R5587,P6400,5
R5587,P4724,5
R5587,P2900,5
R5587,P3903,5
R5587,P548,5
R5587,P4528,5
R5587,P4457,5
R5587,P6385,4
R5587,P1245,5
R5587,P598,5
R5587,P847,5
R5587,P1931,5
R5587,P2863,5
R5587,P6008,5
R5587,P2906,5
R5587,P5599,5
R5587,P6248,5
R5587,P6223,5
R5587,P195,5
R5587,P5187,5
R5587,P2213,5
R5587,P780,5
R5587,P219,5
R5587,P3177,5
R5587,P3536,5
R5587,P4224,4
R5587,P2030,1
R5587,P6068,5
R5588,P4963,3
R5588,P1422,4
R5588,P4769,4
R5588,P3710,5
R5588,P6224,5
R5588,P4930,3
R5588,P3957,3
R5588,P2326,4
R5588,P6239,5
R5588,P1879,3
R5588,P2312,4
R5588,P3238,4
R5588,P1683,4
R5588,P4407,5
R5588,P598,4
R5588,P3306,5
R5589,P524,1
R5589,P5048,1
R5589,P2935,4
R5589,P4215,4
R5589,P792,5
R5589,P2214,2
R5589,P4368,1
R5590,P187,5
R5590,P1520,5
R5590,P1677,5
R5590,P4219,5
R5590,P429,5
R5590,P1765,5
R5590,P862,5
R5590,P3482,5
R5591,P1928,5
R5591,P1357,5
R5591,P2835,4
R5591,P5879,4
R5591,P1856,5
R5591,P4699,5
R5591,P5522,5
R5591,P2953,5
R5591,P4759,4
R5592,P883,5
R5592,P3725,5
R5592,P6094,4
R5592,P1655,5
R5592,P3078,4
R5592,P1387,5
R5592,P3988,4
R5592,P4111,5
R5593,P3377,5
R5593,P344,5
R5593,P5260,5
R5593,P2723,5
R5593,P2061,5
R5593,P1807,5
R5594,P3600,4
R5594,P805,5
R5594,P4699,5
R5594,P2180,5
R5594,P2108,5
R5594,P2821,4
R5594,P5040,4
R5594,P4878,5
R5594,P3963,5
R5594,P4808,5
R5594,P52,5
R5594,P4731,4
R5595,P4492,1
R5595,P4324,3
R5595,P3234,5
R5595,P4182,5
R5595,P3506,5
R5595,P4567,5
R5595,P3722,5
R5595,P4299,3
R5595,P4880,5
R5595,P125,5
R5595,P5579,3
R5595,P5659,4
R5595,P2656,1
R5595,P4768,1
R5595,P3157,5
R5595,P3902,4
R5595,P688,5
R5595,P130,1
R5595,P6161,3
R5595,P3728,5
R5596,P5101,5
R5596,P1073,5
R5596,P32,4
R5596,P974,5
R5596,P5302,5
R5596,P4718,5
R5596,P6258,4
R5596,P2946,5
R5596,P658,5
R5596,P1773,4
R5596,P632,5
R5596,P593,5
R5596,P4871,5
R5596,P3602,1
R5597,P566,5
R5597,P5319,5
R5597,P2570,5
R5597,P5700,5
R5597,P4813,5
R5597,P5613,5
R5597,P208,5
R5597,P2535,5
R5597,P462,5
R5597,P3282,5
R5597,P406,5
R5597,P4492,5
R5597,P974,5
R5597,P2157,5
R5598,P2697,5
R5598,P5079,5
R5598,P698,5
R5598,P1438,5
R5598,P2674,5
R5599,P505,5
R5599,P632,5
R5599,P642,4
R5599,P1473,5
R5599,P4078,5
R5599,P5582,5
R5599,P4814,5
R5599,P5839,5
R5599,P3234,5
R5599,P4695,5
R5599,P5507,5
R5600,P5932,4
R5600,P3177,4
R5600,P4482,5
R5600,P1959,5
R5600,P460,4
R5601,P2149,5
R5601,P5486,5
R5601,P769,5
R5601,P4383,5
R5601,P4363,5
R5601,P6387,5
R5602,P5382,5
R5602,P5725,5
R5602,P3820,5
R5602,P3942,5
R5602,P4786,5
R5602,P325,5
R5603,P490,4
R5603,P291,4
R5603,P1609,2
R5603,P565,4
R5603,P6351,2
R5603,P2618,2
R5603,P5459,4
R5603,P5762,2
R5603,P3176,3
R5603,P4189,3
R5603,P3413,2
R5603,P788,4
R5603,P4407,2
R5603,P4809,3
R5603,P6010,4
R5604,P3693,1
R5604,P1608,1
R5604,P3668,5
R5604,P2573,1
R5604,P3958,5
R5604,P1790,1
R5604,P3675,5
R5604,P3080,5
R5605,P6316,4
R5605,P1735,3
R5605,P1512,4
R5605,P4801,3
R5605,P1816,4
R5606,P165,4
R5606,P2989,5
R5606,P3416,4
R5606,P5969,4
R5606,P1952,4
R5606,P6092,4
R5606,P368,4
R5607,P1554,4
R5607,P3729,5
R5607,P6291,1
R5607,P5898,5
R5607,P1131,5
R5608,P4718,4
R5608,P5344,4
R5608,P2791,5
R5608,P5014,4
R5608,P1023,5
R5608,P1508,4
R5608,P469,4
R5608,P3129,5
R5608,P4539,5
R5608,P3051,5
R5608,P5685,5
R5608,P2196,5
R5608,P359,5
R5608,P6195,4
R5609,P2650,3
R5609,P3722,4
R5609,P3265,3
R5609,P5473,4
R5609,P1238,4
R5609,P5928,4
R5609,P3234,5
R5610,P1691,5
R5610,P4340,5
R5610,P3461,5
R5610,P1753,5
R5610,P4303,5
R5611,P915,5
R5611,P4866,5
R5611,P4476,5
R5611,P244,4
R5611,P569,5
R5611,P1735,5
R5611,P912,5
R5611,P3053,4
R5611,P4684,5
R5612,P2222,5
R5612,P2325,4
R5612,P2291,4
R5612,P2555,5
R5612,P2697,4
R5612,P2329,4
R5612,P2665,5
R5612,P4844,4
R5612,P1945,5
R5613,P6015,5
R5613,P5534,5
R5613,P2629,5
R5613,P1287,5
R5613,P6266,5
R5613,P3042,5
R5613,P3460,5
R5613,P6039,5
R5613,P6166,5
R5614,P4361,5
R5614,P4607,2
R5614,P1067,1
R5614,P1778,2
R5614,P4151,1
R5614,P6247,5
R5615,P1407,5
R5615,P3871,5
R5615,P3764,4
R5615,P5094,5
R5615,P5813,5
R5615,P5188,5
R5616,P6092,4
R5616,P4713,5
R5616,P3751,5
R5616,P4428,5
R5616,P6146,5
R5616,P2374,5
R5617,P4823,4
R5617,P3117,4
R5617,P4466,5
R5617,P1524,4
R5617,P289,4
R5618,P2178,5
R5618,P3455,5
R5618,P632,2
R5618,P4823,2
R5618,P2251,5
R5618,P3577,4
R5618,P5188,5
R5618,P4094,5
R5618,P4690,5
R5618,P3205,5
R5618,P1821,2
R5618,P1734,5
R5619,P611,4
R5619,P779,5
R5619,P1936,4
R5619,P5383,5
R5619,P1582,2
R5619,P5858,5
R5620,P6225,4
R5620,P5472,4
R5620,P1952,5
R5620,P1821,5
R5620,P3447,5
R5620,P5860,4
R5620,P3512,3
R5621,P3537,2
R5621,P4648,2
R5621,P4355,3
R5621,P616,2
R5621,P2270,2
R5621,P925,2
R5621,P2535,4
R5621,P3136,4
R5621,P570,2
R5621,P4468,3
R5621,P2076,4
R5621,P1792,3
R5621,P2336,2
R5621,P717,3
R5621,P2330,2
R5621,P3327,2
R5621,P898,3
R5621,P1108,3
R5621,P6377,1
R5621,P3735,2
R5621,P2685,2
R5621,P1265,5
R5621,P2953,1
R5622,P5602,5
R5622,P470,4
R5622,P6251,5
R5622,P3547,2
R5622,P1045,2
R5622,P4043,3
R5623,P4277,4
R5623,P6083,3
R5623,P1099,4
R5623,P5969,5
R5623,P3352,4
R5624,P19,5
R5624,P1393,5
R5624,P5856,5
R5624,P649,5
R5624,P3294,5
